Дата,Изменение наличных денег в обращении (вне Банка России),Всего,движение средств по государственному внутреннему долгу,изменение задолженности банков по депозитам Федерального казначейства,изменение задолженности банков по операциям репо Федерального казначейства,операции Минфина России по покупке (продаже) иностранной валюты на внутреннем валютном рынке*,Регулирование Банком России обязательных резервов кредитных организаций,Интервенции Банка России на внутреннем валютном рынке,Нетто-объем операций Банка России по предоставлению и абсорбированию ликвидности (без учета операций на внутреннем валютном рынке)
2018-05-11,-35.8,66.8,0.0,-50.0,-1.0,15.9,0.0,0.0,-6.8
2018-05-14,-6.3,-36.4,0.0,0.0,-0.1,15.9,0.0,0.0,-327.9
2018-05-15,-16.6,23.1,8.3,0.0,0.0,16.1,0.0,0.0,9.8
2018-05-16,-20.3,151.5,-22.1,7.0,0.2,16.2,0.0,0.0,-67.0
2018-05-17,-28.3,2.6,0.0,0.0,0.1,16.2,0.1,0.0,-22.4
2018-05-18,-8.4,105.0,0.0,-10.0,-10.0,16.0,-3.4,0.0,-13.7
2018-05-21,40.8,31.0,0.0,0.0,-1.4,16.2,-10.4,0.0,2.1
2018-05-22,26.6,58.0,18.2,0.0,0.5,16.2,0.0,0.0,-6.0
2018-05-23,19.6,72.2,-29.6,60.0,-0.5,15.8,0.0,0.0,-16.2
2018-05-24,9.9,-101.8,0.0,0.0,1.2,16.2,0.0,0.0,27.9
2018-05-25,9.4,-669.9,0.0,50.0,3.2,16.0,0.0,0.0,520.6
2018-05-28,42.3,-245.1,0.0,0.0,1.1,16.2,0.2,0.0,-27.9
2018-05-29,18.5,121.8,9.6,0.0,0.1,16.3,0.0,0.0,33.7
2018-05-30,6.5,32.6,-30.5,0.0,-0.4,16.2,0.0,0.0,17.3
2018-05-31,-8.8,73.0,0.0,0.0,0.0,16.0,0.0,0.0,-37.0
2018-06-01,-28.7,275.4,0.0,6.2,118.8,16.0,0.4,0.0,-12.1
2018-06-04,5.4,-88.1,0.0,0.0,-118.9,16.2,0.0,0.0,-610.0
2018-06-05,-6.6,99.3,0.9,0.0,-0.2,16.0,0.0,0.0,-259.6
2018-06-06,-31.6,66.2,-26.1,0.0,0.0,16.2,0.0,0.0,627.3
2018-06-07,-50.4,85.2,0.0,0.0,1.0,16.1,0.0,0.0,18.5
2018-06-08,-56.1,80.1,0.0,0.0,0.0,20.0,0.0,0.0,-50.5
2018-06-09,-38.2,104.5,18.0,0.0,5.8,0.0,0.0,0.0,28.3
2018-06-13,11.0,-61.2,-19.1,-100.0,0.3,20.3,0.0,0.0,19.4
2018-06-14,-42.8,-56.6,0.0,0.0,0.5,20.2,0.0,0.0,1.6
2018-06-15,-39.5,-40.9,0.0,-9.0,0.3,19.7,-0.2,0.0,-1.3
2018-06-18,11.2,-10.1,0.0,0.0,0.0,20.1,-0.4,0.0,-93.8
2018-06-19,13.6,51.0,11.3,0.0,-0.1,20.2,-5.9,0.0,27.3
2018-06-20,6.1,147.8,-7.4,12.0,100.9,20.2,0.0,0.0,59.0
2018-06-21,-5.7,43.6,0.0,0.0,0.4,19.8,0.0,0.0,42.2
2018-06-22,1.3,196.6,0.0,0.0,246.5,20.0,0.0,0.0,2.8
2018-06-25,42.5,-821.4,0.0,0.0,3.0,19.8,0.1,0.0,16.6
2018-06-26,21.0,116.0,9.4,0.0,-0.7,19.9,0.0,0.0,-26.8
2018-06-27,8.1,65.0,-19.3,45.0,-0.1,20.0,0.0,0.0,503.8
2018-06-28,-2.3,53.4,0.0,0.0,-0.1,20.2,0.0,0.0,-38.5
2018-06-29,-4.5,-11.5,0.0,0.0,-192.8,20.0,0.1,0.0,-113.0
2018-07-02,21.6,-57.8,0.0,0.0,-49.7,19.8,0.0,0.0,81.1
2018-07-03,-10.6,15.0,0.0,0.0,-49.3,20.2,0.0,0.0,-36.9
2018-07-04,-27.5,60.4,-29.1,7.5,-10.1,8.0,0.0,0.0,-730.7
2018-07-05,-48.9,97.8,0.0,0.0,0.1,32.1,0.0,0.0,-16.3
2018-07-06,-38.0,124.6,0.0,0.0,-0.3,20.0,0.0,0.0,-43.4
2018-07-09,-2.3,103.6,0.0,0.0,69.6,15.8,0.0,0.0,-447.8
2018-07-10,-23.4,-69.2,0.0,0.0,-0.6,15.7,0.1,0.0,-214.1
2018-07-11,-29.2,386.3,-39.1,0.0,384.5,15.7,0.0,0.0,805.2
2018-07-12,-49.3,24.0,0.0,0.0,-0.1,15.7,1.4,0.0,16.8
2018-07-13,-32.3,5.7,0.0,0.0,-1.1,15.8,0.0,0.0,4.6
2018-07-16,19.4,-29.4,0.0,0.0,-0.2,15.8,0.7,0.0,20.1
2018-07-17,5.6,-0.4,0.0,0.0,-9.2,15.8,-5.9,0.0,-32.0
2018-07-18,-5.2,-157.8,-39.0,0.0,-189.7,15.9,0.0,0.0,537.2
2018-07-19,-6.2,-115.3,0.0,0.0,-100.2,16.0,0.0,0.0,-16.8
2018-07-20,-5.5,27.5,0.0,0.0,-100.6,15.9,0.0,0.0,-19.6
2018-07-23,43.5,-6.0,0.0,0.0,-0.4,15.9,0.0,0.0,-38.6
2018-07-24,23.0,-139.1,6.4,0.0,0.0,15.7,0.0,0.0,-42.4
2018-07-25,13.4,-919.9,-34.3,-49.0,-0.3,15.7,0.0,0.0,205.6
2018-07-26,5.8,23.0,0.0,0.0,0.0,15.8,0.0,0.0,-95.6
2018-07-27,2.9,90.5,0.0,35.0,100.5,15.8,0.2,0.0,131.7
2018-07-30,46.7,159.0,0.0,0.0,299.4,15.8,0.0,0.0,-45.7
2018-07-31,19.8,-103.5,28.3,0.0,-335.3,15.7,0.0,0.0,80.0
2018-08-01,0.7,191.8,-18.6,115.0,59.1,15.7,0.0,0.0,522.6
2018-08-02,-24.0,-43.5,0.0,0.0,-106.5,15.9,0.0,0.0,-418.9
2018-08-03,-29.4,313.2,0.0,60.0,50.0,16.0,0.0,0.0,-133.0
2018-08-06,8.9,42.4,0.0,0.0,11.6,15.8,0.0,0.0,-905.8
2018-08-07,-7.7,151.3,63.8,0.0,-24.3,15.8,0.0,0.0,-101.1
2018-08-08,-23.2,79.2,-12.8,-9.8,0.2,16.7,0.0,0.0,527.0
2018-08-09,-39.0,86.5,0.0,0.0,0.0,8.4,0.0,0.0,23.0
2018-08-10,-36.9,58.7,0.0,0.0,68.9,0.0,0.0,0.0,-1.3
2018-08-13,3.1,6.9,0.0,0.0,31.8,0.0,0.0,0.0,-7.9
2018-08-14,-21.4,-54.8,15.8,0.0,0.0,0.0,-0.2,0.0,17.7
2018-08-15,-24.3,-89.6,-5.8,-5.0,1.0,0.0,1.1,0.0,436.4
2018-08-16,-29.0,-8.1,0.0,0.0,0.1,0.0,2.1,0.0,-20.3
2018-08-17,-18.6,84.0,0.0,0.0,14.5,0.0,1.1,0.0,-5.4
2018-08-20,39.1,61.7,0.0,0.0,9.8,17.5,0.0,0.0,-63.2
2018-08-21,24.1,53.1,21.4,0.0,-1.6,17.5,0.0,0.0,11.1
2018-08-22,19.0,13.7,0.0,-5.0,0.0,20.1,0.0,0.0,-238.1
2018-08-23,9.4,-81.2,0.0,0.0,0.0,20.2,0.0,0.0,-17.1
2018-08-24,7.6,-362.1,0.0,-50.0,0.2,0.0,0.0,0.0,84.0
2018-08-27,43.7,-648.8,0.0,0.0,-1.0,0.0,0.0,0.0,177.7
2018-08-28,20.6,86.6,22.5,0.0,168.0,0.0,0.0,0.0,-33.7
2018-08-29,16.1,70.7,-13.0,-74.9,1.0,0.0,0.0,0.0,328.6
2018-08-30,-5.6,318.6,0.0,0.0,189.0,0.0,0.0,0.0,-11.1
2018-08-31,-11.8,-310.2,0.0,0.0,-350.8,0.0,0.0,0.0,-108.2
2018-09-03,25.7,330.9,0.0,0.0,350.0,0.0,0.1,0.0,-249.1
2018-09-04,-6.2,62.1,5.1,0.0,5.1,0.0,0.3,0.0,-487.9
2018-09-05,-14.9,50.8,0.0,-30.0,11.9,0.0,0.0,0.0,1020.4
2018-09-06,-35.0,-255.0,0.0,0.0,-267.1,0.0,0.0,0.0,95.5
2018-09-07,-32.8,38.7,0.0,40.0,-100.2,0.0,0.0,0.0,-19.0
2018-09-10,6.7,49.7,0.0,0.0,44.4,0.0,0.0,0.0,-30.4
2018-09-11,-13.3,46.9,8.5,0.0,0.2,0.0,0.0,0.0,-39.9
2018-09-12,-26.3,37.9,0.0,-10.0,0.0,0.0,0.0,0.0,286.7
2018-09-13,-37.1,11.0,0.0,0.0,0.0,0.0,0.1,0.0,-111.0
2018-09-14,-26.6,34.6,0.0,20.0,0.0,0.0,-0.3,0.0,-32.6
2018-09-17,26.6,-38.4,0.0,0.0,19.0,0.0,-15.2,0.0,-2.3
2018-09-18,9.3,6.6,0.0,0.0,10.2,0.0,-21.5,0.0,-4.2
2018-09-19,13.4,11.1,0.0,10.0,0.0,0.0,0.0,0.0,26.2
2018-09-20,5.2,19.7,0.0,0.0,0.0,0.0,0.0,0.0,-166.9
2018-09-21,11.8,113.7,0.0,40.0,3.0,0.0,0.0,0.0,-110.8
2018-09-24,53.7,-136.3,0.0,34.5,46.8,0.0,0.0,0.0,165.6
2018-09-25,29.3,-829.1,13.9,0.0,0.2,0.0,0.0,0.0,272.4
2018-09-26,23.8,54.8,0.0,15.0,-0.3,0.0,0.0,0.0,114.8
2018-09-27,5.5,-28.0,0.0,0.0,0.5,0.0,0.0,0.0,-57.9
2018-09-28,2.9,270.0,0.0,14.7,199.5,0.0,0.0,0.0,-321.5
2018-10-01,37.5,-181.6,0.0,0.0,-202.4,0.0,0.0,0.0,70.6
2018-10-02,3.6,86.9,10.6,0.0,0.0,0.0,0.0,0.0,90.8
2018-10-03,-11.2,-7.8,-6.9,-20.0,0.6,0.0,0.0,0.0,-556.9
2018-10-04,-31.0,76.1,0.0,0.0,-0.1,0.0,0.0,0.0,-24.5
2018-10-05,-20.9,86.2,0.0,15.0,0.0,0.0,0.0,0.0,64.8
2018-10-08,13.6,104.8,0.0,0.0,66.6,0.0,0.0,0.0,-202.1
2018-10-09,-14.6,-29.2,13.4,0.0,-86.7,0.0,0.0,0.0,-664.0
2018-10-10,-18.4,228.2,-5.0,80.0,0.0,0.0,0.0,0.0,1336.2
2018-10-11,-38.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,-31.2
2018-10-12,-40.8,71.6,0.0,20.0,0.2,0.0,-0.4,0.0,78.9
2018-10-15,11.8,-182.8,0.0,0.0,19.9,0.0,-5.8,0.0,102.3
2018-10-16,3.4,53.0,18.3,0.0,0.0,0.0,-3.6,0.0,-52.8
2018-10-17,2.6,71.6,-9.3,40.0,-0.2,0.0,0.0,0.0,52.6
2018-10-18,-7.4,-80.3,0.0,0.0,0.4,0.0,3.3,0.0,19.7
2018-10-19,4.4,158.1,0.0,20.0,20.2,0.0,0.0,0.0,-23.9
2018-10-22,52.0,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,-121.1
2018-10-23,29.1,-6.3,12.4,0.0,0.0,0.0,0.0,0.0,21.8
2018-10-24,21.1,-41.7,-13.2,60.0,-0.2,0.0,0.0,0.0,242.8
2018-10-25,9.5,-928.8,0.0,0.0,0.2,0.0,0.0,0.0,192.0
2018-10-26,4.9,93.0,0.0,10.0,1.9,0.0,0.0,0.0,52.4
2018-10-29,44.6,-193.0,0.0,0.0,0.3,0.0,0.0,0.0,4.6
2018-10-30,29.0,133.7,2.3,0.0,-0.1,0.0,0.0,0.0,-53.6
2018-10-31,12.9,182.2,-16.7,35.0,0.0,0.0,0.0,0.0,-394.7
2018-11-01,-24.9,43.4,0.0,0.0,-0.1,0.0,0.2,0.0,-127.6
2018-11-02,-32.5,43.5,0.0,-55.0,-56.2,0.0,0.0,0.0,-603.4
2018-11-06,30.9,29.4,0.0,0.0,-2.1,0.0,0.2,0.0,134.7
2018-11-07,-4.1,165.8,-10.4,36.0,1.9,0.0,0.0,0.0,662.8
2018-11-08,-30.3,164.1,0.0,0.0,-0.4,0.0,0.0,0.0,-40.2
2018-11-09,-25.3,-48.0,0.0,-60.0,-59.4,0.0,0.0,0.0,46.3
2018-11-12,10.2,78.5,0.0,0.0,0.0,0.0,0.0,0.0,-49.0
2018-11-13,4.0,22.1,8.4,0.0,-13.5,0.0,0.0,0.0,70.0
2018-11-14,-0.6,-107.4,-10.1,-73.0,12.1,0.0,0.0,0.0,217.5
2018-11-15,-19.2,-62.1,0.0,0.0,3.0,0.0,0.2,0.0,-92.3
2018-11-16,-18.6,26.5,0.0,10.0,-17.7,0.0,1.5,0.0,49.7
2018-11-19,34.9,-33.8,0.0,10.0,0.0,0.0,-1.3,0.0,-347.5
2018-11-20,25.4,78.7,16.2,0.0,-0.2,0.0,0.0,0.0,-50.5
2018-11-21,23.2,14.0,-19.3,-30.0,0.0,0.0,0.0,0.0,-119.6
2018-11-22,13.1,-52.1,0.0,0.0,0.0,0.0,0.0,0.0,73.8
2018-11-23,16.2,-154.0,0.0,10.0,10.0,0.0,0.0,0.0,183.6
2018-11-26,62.4,-876.5,0.0,40.0,0.0,0.0,0.0,0.0,189.4
2018-11-27,28.7,262.6,12.4,0.0,199.7,0.0,0.1,0.0,2.1
2018-11-28,24.4,23.7,-9.6,20.0,99.7,0.0,0.0,0.0,208.8
2018-11-29,1.7,-86.1,0.0,0.0,-149.9,0.0,0.0,0.0,41.7
2018-11-30,-7.0,125.2,0.0,2.0,-12.4,0.0,0.0,0.0,-269.2
2018-12-03,23.7,230.4,0.0,0.0,259.6,0.0,0.0,0.0,-596.8
2018-12-04,-10.0,-83.5,3.6,0.0,-191.1,0.0,0.0,0.0,64.4
2018-12-05,-18.8,320.9,-17.7,10.0,195.0,0.0,0.0,0.0,575.6
2018-12-06,-43.2,63.9,0.0,0.0,-0.1,0.0,0.0,0.0,-16.8
2018-12-07,-44.6,110.3,0.0,0.0,10.1,0.0,0.0,0.0,-79.6
2018-12-10,-2.8,-161.1,0.0,10.0,-41.0,0.0,0.0,0.0,-5.1
2018-12-11,-23.6,92.1,18.0,0.0,-0.1,0.0,0.0,0.0,-55.9
2018-12-12,-35.9,30.6,-13.6,13.1,4.9,0.0,0.0,0.0,503.3
2018-12-13,-50.4,-36.4,0.0,0.0,-0.1,0.0,0.0,0.0,44.3
2018-12-14,-42.6,84.0,0.0,25.0,9.9,0.0,0.1,0.0,69.3
2018-12-17,11.5,-448.6,0.0,0.0,-423.6,0.0,-0.7,0.0,-39.1
2018-12-18,-15.4,18.7,12.0,0.0,5.7,0.0,-0.1,0.0,-8.5
2018-12-19,-15.1,16.6,-3.3,17.0,0.4,0.0,0.0,0.0,-146.2
2018-12-20,-30.5,196.0,0.0,0.0,99.0,0.0,0.0,0.0,-29.9
2018-12-21,-34.6,142.1,0.0,20.0,-6.1,0.0,0.1,0.0,-133.9
2018-12-24,1.2,-339.2,0.0,-184.5,-110.6,0.0,0.0,0.0,75.0
2018-12-25,-17.8,-131.7,8.2,135.0,251.0,0.0,0.0,0.0,-19.6
2018-12-26,-59.5,246.4,-7.1,2.0,50.0,0.0,0.0,0.0,-67.7
2018-12-27,-90.0,-57.5,0.0,-80.2,-332.5,0.0,0.0,0.0,11.9
2018-12-28,-96.9,207.4,0.0,75.3,-81.7,0.0,0.0,0.0,-80.3
2018-12-29,88.7,-92.4,0.0,0.0,0.0,0.0,0.0,0.0,-342.1
2019-01-09,207.5,-193.4,6.8,0.0,0.0,0.0,0.0,0.0,209.6
2019-01-10,-0.6,257.3,0.0,0.0,300.0,0.0,0.0,0.0,-8.6
2019-01-11,0.8,51.1,0.0,-25.0,95.9,0.0,0.0,0.0,23.9
2019-01-14,33.8,-111.3,0.0,0.0,-18.9,0.0,0.0,0.0,-3.5
2019-01-15,10.9,106.3,0.0,0.0,195.5,0.0,0.0,0.0,-4.3
2019-01-16,8.6,-212.2,-33.1,-8.5,-195.1,15.6,0.0,0.0,44.4
2019-01-17,-9.5,-62.4,0.0,0.0,-100.0,15.6,0.3,0.0,27.7
2019-01-18,2.5,-88.1,0.0,-129.1,-10.4,15.6,0.0,0.0,-19.4
2019-01-21,55.0,29.3,0.0,0.0,26.3,7.0,0.0,0.0,-25.0
2019-01-22,39.9,140.8,6.3,200.0,-298.6,24.2,0.1,0.0,60.8
2019-01-23,28.5,2.0,-16.8,-7.0,0.0,15.7,-3.6,0.0,155.9
2019-01-24,18.6,-163.9,0.0,0.0,0.0,15.6,-8.0,0.0,4.3
2019-01-25,14.5,-846.0,0.0,-35.0,4.6,15.6,0.0,0.0,17.4
2019-01-28,52.9,-2.8,0.0,0.0,200.2,15.7,0.0,0.0,105.6
2019-01-29,32.6,223.6,27.5,41.0,-1.9,15.6,0.0,0.0,-54.2
2019-01-30,25.7,-25.0,15.5,30.0,-148.3,15.7,0.0,0.0,-239.1
2019-01-31,7.5,202.8,0.0,0.0,1.0,15.6,0.0,0.0,-125.0
2019-02-01,-10.1,72.4,0.0,10.0,9.0,15.5,0.0,0.0,-408.7
2019-02-04,21.1,54.6,0.0,0.0,-38.3,18.5,0.1,0.0,-912.8
2019-02-05,2.2,146.1,16.1,0.0,-1.0,18.4,0.0,0.0,-207.2
2019-02-06,-15.8,181.7,-34.3,-2.1,0.0,18.4,0.0,0.0,1654.1
2019-02-07,-41.5,188.4,0.0,0.0,0.0,18.5,0.0,0.0,2.1
2019-02-08,-32.5,194.6,0.0,0.0,35.0,12.5,0.1,0.0,-25.3
2019-02-11,-1.3,195.8,0.0,0.0,100.0,12.5,0.0,0.0,9.5
2019-02-12,-17.9,34.4,16.2,-41.0,-3.1,12.4,0.0,0.0,-3.2
2019-02-13,-23.0,-85.3,-40.5,-115.0,0.2,12.5,0.0,0.0,-500.4
2019-02-14,-32.6,-31.6,0.0,0.0,0.2,12.5,-0.1,0.0,9.6
2019-02-15,-25.1,5.2,0.0,20.0,3.0,12.7,0.8,0.0,-492.3
2019-02-18,24.2,-38.3,0.0,0.0,2.8,5.6,-3.1,0.0,-12.3
2019-02-19,13.2,-84.4,21.4,-200.0,-2.8,19.4,0.0,0.0,-3.1
2019-02-20,15.5,23.2,-32.6,-30.0,-0.1,12.5,0.0,0.0,433.7
2019-02-21,7.3,32.2,0.0,0.0,-0.4,12.4,0.0,0.0,-42.5
2019-02-22,8.9,-20.6,0.0,20.0,-6.2,12.4,0.0,0.0,29.2
2019-02-25,53.7,-822.8,0.0,0.0,1.8,12.5,0.0,0.0,49.4
2019-02-26,32.3,240.4,157.4,0.0,-1.0,12.5,0.0,0.0,9.2
2019-02-27,15.5,-46.6,-54.7,3.4,4.2,12.6,0.0,0.0,-402.1
2019-02-28,-6.0,88.0,0.0,0.0,101.8,12.5,0.0,0.0,-22.0
2019-03-01,-23.9,166.1,0.0,-110.0,22.8,12.5,0.0,0.0,-3.5
2019-03-04,-8.5,23.0,0.0,0.0,-74.9,12.5,0.0,0.0,-380.4
2019-03-05,-28.5,93.9,10.6,0.0,19.8,12.5,0.1,0.0,-18.3
2019-03-06,-62.0,245.3,-45.1,47.0,132.0,12.5,0.0,0.0,769.7
2019-03-07,-37.9,-57.0,0.0,30.0,-200.0,12.5,0.0,0.0,-4.8
2019-03-11,45.8,150.2,0.0,0.0,80.0,18.3,0.0,0.0,-13.4
2019-03-12,8.5,137.7,7.9,0.0,74.0,18.3,0.0,0.0,5.1
2019-03-13,-9.9,-9.4,-87.2,27.1,50.2,18.2,0.0,0.0,12.0
2019-03-14,-25.2,-16.9,0.0,0.0,0.0,18.2,0.0,0.0,20.9
2019-03-15,-15.8,-88.2,0.0,10.0,-105.9,18.3,0.1,0.0,-1.3
2019-03-18,30.8,-48.8,0.0,0.0,-40.1,18.3,2.3,0.0,-7.1
2019-03-19,16.7,4.4,2.9,0.0,17.0,18.1,-1.3,0.0,-4.2
2019-03-20,14.2,1.0,-73.3,88.0,-76.1,18.2,0.0,0.0,-165.7
2019-03-21,15.9,65.5,0.0,0.0,0.2,18.3,0.0,0.0,7.0
2019-03-22,16.4,-82.6,0.0,10.0,-7.4,18.2,0.0,0.0,-9.4
2019-03-25,56.6,-691.2,0.0,0.0,109.1,18.4,0.0,0.0,-4.7
2019-03-26,27.5,40.9,13.9,0.0,1.0,18.5,0.0,0.0,23.3
2019-03-27,16.5,-31.1,-54.6,41.3,25.0,18.3,0.2,0.0,273.8
2019-03-28,11.3,-145.3,0.0,0.0,19.4,18.5,0.0,0.0,87.1
2019-03-29,11.3,82.9,0.0,10.0,-149.7,18.4,0.0,0.0,-44.5
2019-04-01,32.0,38.4,0.0,0.0,50.0,18.3,0.0,0.0,-36.8
2019-04-02,-3.8,323.5,10.6,0.0,249.9,18.5,0.0,0.0,12.6
2019-04-03,-20.0,-111.6,-85.7,26.0,-150.4,18.3,0.0,0.0,-97.8
2019-04-04,-34.3,47.3,-2.0,0.0,-49.7,18.2,0.0,0.0,-2.4
2019-04-05,-26.9,182.4,-1.6,0.0,97.1,18.4,0.0,0.0,-3.1
2019-04-08,12.7,-123.6,0.0,0.0,-136.9,14.5,0.0,0.0,-14.3
2019-04-09,-11.8,151.7,13.4,0.0,0.7,14.4,0.0,0.0,-712.1
2019-04-10,-21.7,-122.5,-130.6,5.0,-0.2,14.2,0.0,0.0,814.1
2019-04-11,-38.6,84.7,0.0,0.0,0.1,14.4,0.0,0.0,4.6
2019-04-12,-46.6,47.8,0.0,20.0,5.3,14.3,-0.1,0.0,-8.8
2019-04-15,2.8,-110.3,0.0,0.0,101.1,14.4,-3.6,0.0,23.0
2019-04-16,-4.1,106.3,22.0,0.0,19.0,14.3,1.7,0.0,-23.5
2019-04-17,-8.9,-96.2,-121.5,-21.0,-5.7,14.4,0.0,0.0,402.4
2019-04-18,-12.3,-2.1,0.0,0.0,-13.0,14.3,0.0,0.0,1.5
2019-04-19,-1.7,97.0,0.0,20.0,-18.3,8.0,0.0,0.0,2.0
2019-04-22,46.3,68.0,0.0,0.0,17.7,8.0,0.0,0.0,-35.4
2019-04-23,22.8,58.3,12.4,0.0,0.2,27.2,0.0,0.0,-0.5
2019-04-24,11.1,-272.1,-57.8,-88.0,-0.5,14.4,0.0,0.0,31.9
2019-04-25,-18.7,-774.8,0.0,0.0,-0.8,14.5,0.0,0.0,21.6
2019-04-26,-36.2,50.7,0.0,10.0,-2.5,14.6,0.0,0.0,-3.8
2019-04-29,-34.2,-270.4,0.0,0.0,-40.0,14.4,0.0,0.0,-2.0
2019-04-30,-16.5,607.3,1.4,63.7,212.5,14.4,0.0,0.0,216.0
2019-05-06,53.5,-448.0,0.0,0.0,-312.3,14.4,0.0,0.0,-507.8
2019-05-07,-39.7,250.5,0.0,40.0,0.0,14.5,0.0,0.0,-868.2
2019-05-08,-27.4,80.9,-99.9,24.0,0.3,14.4,0.0,0.0,1318.3
2019-05-13,36.6,34.8,0.0,0.0,0.0,14.4,0.0,0.0,12.2
2019-05-14,-3.1,347.5,258.4,0.0,0.0,14.5,0.0,0.0,-46.2
2019-05-15,-22.7,-181.6,-131.7,15.0,-0.1,19.5,0.0,0.0,163.3
2019-05-16,-26.9,60.1,0.0,0.0,0.0,19.3,0.0,0.0,26.4
2019-05-17,-21.1,47.0,0.0,5.0,-43.4,19.4,0.0,0.0,-28.4
2019-05-20,38.8,-43.5,0.0,0.0,-2.9,19.5,0.0,0.0,1.6
2019-05-21,25.8,201.0,16.1,0.0,0.0,19.5,0.2,0.0,-4.1
2019-05-22,19.3,-54.9,-96.6,-31.0,0.6,19.5,0.7,0.0,-315.1
2019-05-23,5.4,43.5,0.0,0.0,-0.9,19.4,-5.8,0.0,19.2
2019-05-24,7.3,-123.6,0.0,20.0,-4.4,19.6,0.0,0.0,4.6
2019-05-27,43.4,-983.2,0.0,0.0,-90.0,8.8,0.0,0.0,-17.5
2019-05-28,15.3,-29.0,18.1,0.0,0.1,30.2,0.0,0.0,85.6
2019-05-29,13.1,177.9,-44.1,50.0,0.0,19.5,0.1,0.0,33.7
2019-05-30,-3.3,245.7,0.0,0.0,156.6,19.7,0.0,0.0,83.0
2019-05-31,-11.7,120.4,0.0,-25.0,51.0,19.5,0.0,0.0,-74.6
2019-06-03,9.2,188.6,0.0,0.0,179.1,19.6,0.0,0.0,-47.6
2019-06-04,-6.3,109.6,12.0,0.0,-0.1,19.5,0.0,0.0,-176.0
2019-06-05,-22.5,-363.5,-67.5,-15.1,-391.1,19.4,0.0,0.0,214.4
2019-06-06,-39.4,73.0,0.0,0.0,-1.8,19.5,0.0,0.0,3.3
2019-06-07,-37.6,181.8,0.0,17.9,8.6,19.5,0.0,0.0,-7.7
2019-06-10,-11.8,26.2,0.0,0.0,6.4,19.1,0.0,0.0,4.7
2019-06-11,-38.0,241.2,18.0,100.0,0.1,19.0,0.0,0.0,-4.9
2019-06-13,-30.6,-3.1,0.0,0.0,-0.3,19.0,0.0,0.0,-55.5
2019-06-14,-31.5,-64.1,0.0,-45.0,-3.7,19.2,0.0,0.0,-15.5
2019-06-17,17.2,-57.2,0.0,0.0,-0.5,19.1,0.0,0.0,1.5
2019-06-18,4.7,165.9,12.2,0.0,170.0,19.1,-3.3,0.0,16.2
2019-06-19,3.4,163.3,-23.0,-67.0,180.6,19.1,1.2,0.0,230.8
2019-06-20,2.9,150.5,0.0,0.0,49.3,19.0,0.0,0.0,0.9
2019-06-21,11.4,47.4,0.0,70.0,-150.9,18.9,0.0,0.0,1.5
2019-06-24,49.0,-363.7,0.0,0.0,-21.7,19.1,0.0,0.0,-8.4
2019-06-25,26.4,-625.2,8.4,0.0,204.7,19.1,0.0,0.0,4.7
2019-06-26,18.5,131.7,-19.1,80.0,-0.1,19.1,0.0,0.0,161.1
2019-06-27,6.6,-20.0,0.0,0.0,-0.1,19.3,0.0,0.0,-3.6
2019-06-28,0.2,-41.8,0.0,30.0,-91.7,19.2,0.0,0.0,-15.2
2019-07-01,18.9,208.3,0.0,0.0,19.8,19.1,0.0,0.0,-1.4
2019-07-02,-9.9,-138.4,0.0,0.0,-201.7,19.1,0.0,0.0,-7.0
2019-07-03,-19.8,72.2,-14.5,101.0,-51.0,19.2,0.0,0.0,-382.5
2019-07-04,-38.3,263.3,0.0,0.0,149.8,8.6,0.0,0.0,-10.1
2019-07-05,-28.2,-240.1,0.0,10.0,-359.7,29.7,0.0,0.0,-58.4
2019-07-08,8.5,128.2,0.0,0.0,85.0,12.9,0.0,0.0,-322.5
2019-07-09,-14.8,-39.1,0.0,0.0,-200.1,12.9,0.0,0.0,-116.5
2019-07-10,-24.7,366.2,-15.8,150.0,199.9,12.8,0.0,0.0,699.9
2019-07-11,-42.0,-55.1,0.0,0.0,-100.0,12.8,0.0,0.0,6.4
2019-07-12,-38.1,-95.1,0.0,-20.0,-95.4,12.7,-0.1,0.0,-13.4
2019-07-15,2.9,-145.5,0.0,0.0,-6.4,12.9,-1.0,0.0,-28.0
2019-07-16,-2.0,144.4,0.0,0.0,-0.3,12.8,0.2,0.0,18.4
2019-07-17,-6.7,65.4,-15.7,59.0,0.4,12.8,0.0,0.0,-245.2
2019-07-18,-5.3,17.1,0.0,0.0,0.0,12.8,0.0,0.0,4.5
2019-07-19,0.0,219.1,0.0,-20.0,2.1,12.8,0.2,0.0,-8.9
2019-07-22,46.1,117.0,0.0,0.0,0.0,12.9,0.0,0.0,13.6
2019-07-23,27.4,9.1,20.1,0.0,0.0,12.9,0.0,0.0,-141.8
2019-07-24,23.7,-90.6,-21.0,90.0,-0.4,12.9,0.0,0.0,318.4
2019-07-25,9.5,-842.6,0.0,0.0,0.0,12.8,0.0,0.0,-96.7
2019-07-26,9.6,94.8,0.0,20.0,61.6,12.8,0.0,0.0,111.6
2019-07-29,40.4,-238.5,0.0,0.0,5.0,12.8,0.0,0.0,39.0
2019-07-30,18.4,601.3,27.8,0.0,394.8,12.9,0.0,0.0,-24.7
2019-07-31,5.4,176.0,-11.7,160.0,-144.6,12.8,0.0,0.0,-121.7
